Date,Close/Last,Open,High,Low
2022-02-28,4373.94,4354.17,4388.84,4315.12
2022-02-25,4384.65,4298.38,4385.34,4286.83
2022-02-24,4288.7,4155.77,4294.73,4114.65
2022-02-23,4225.5,4324.93,4341.51,4221.51
2022-02-22,4304.76,4332.74,4362.12,4267.11
2022-02-18,4348.87,4384.57,4394.6,4327.22
2022-02-17,4380.26,4456.06,4456.06,4373.81
2022-02-16,4475.01,4455.75,4489.55,4429.68
2022-02-15,4471.07,4429.28,4472.77,4429.28
2022-02-14,4401.67,4412.61,4426.22,4364.84
2022-02-11,4418.64,4506.27,4526.33,4401.41
2022-02-10,4504.08,4553.24,4588.92,4484.31
2022-02-09,4587.18,4547.0,4590.03,4547.0
2022-02-08,4521.54,4480.02,4531.32,4465.4
2022-02-07,4483.87,4505.75,4521.86,4471.47
2022-02-04,4500.53,4482.79,4539.66,4451.5
2022-02-03,4477.44,4535.41,4542.88,4470.39
2022-02-02,4589.38,4566.39,4595.31,4544.32
2022-02-01,4546.54,4519.57,4550.49,4483.53
2022-01-31,4515.55,4431.79,4516.89,4414.02
2022-01-28,4431.85,4336.19,4432.72,4292.46
2022-01-27,4326.51,4380.58,4428.74,4309.5
2022-01-26,4349.93,4408.43,4453.23,4304.8
2022-01-25,4356.45,4366.64,4411.01,4287.11
2022-01-24,4410.13,4356.32,4417.35,4222.62
2022-01-21,4397.94,4471.38,4494.52,4395.34
2022-01-20,4482.73,4547.35,4602.11,4477.95
2022-01-19,4532.76,4588.03,4611.55,4530.2
2022-01-18,4577.11,4632.24,4632.24,4568.7
2022-01-14,4662.85,4637.99,4665.13,4614.75
2022-01-13,4659.03,4733.56,4744.13,4650.29
2022-01-12,4726.35,4728.59,4748.83,4706.71
2022-01-11,4713.07,4669.14,4714.13,4638.27
2022-01-10,4670.29,4655.34,4673.02,4582.24
2022-01-07,4677.03,4697.66,4707.95,4662.74
2022-01-06,4696.05,4693.39,4725.01,4671.26
2022-01-05,4700.58,4787.99,4797.7,4699.44
2022-01-04,4793.54,4804.51,4818.62,4774.27
2022-01-03,4796.56,4778.14,4796.64,4758.17
2021-12-31,4766.18,4775.21,4786.83,4765.75
2021-12-30,4778.73,4794.23,4808.93,4775.33
2021-12-29,4793.06,4788.64,4804.06,4778.08
2021-12-28,4786.35,4795.49,4807.02,4780.04
2021-12-27,4791.19,4733.99,4791.49,4733.99
2021-12-23,4725.79,4703.96,4740.74,4703.96
2021-12-22,4696.56,4650.36,4697.67,4645.53
2021-12-21,4649.23,4594.96,4651.14,4583.16
2021-12-20,4568.02,4587.9,4587.9,4531.1
2021-12-17,4620.64,4652.5,4666.7,4600.22
2021-12-16,4668.67,4719.13,4731.99,4651.89
2021-12-15,4709.85,4636.46,4712.6,4611.22
2021-12-14,4634.09,4642.99,4660.47,4606.52
2021-12-13,4668.97,4710.3,4710.3,4667.6
2021-12-10,4712.02,4687.64,4713.57,4670.24
2021-12-09,4667.45,4691.0,4695.26,4665.98
2021-12-08,4701.21,4690.86,4705.06,4674.52
2021-12-07,4686.75,4631.97,4694.04,4631.97
2021-12-06,4591.67,4548.37,4612.6,4540.51
2021-12-03,4538.43,4589.49,4608.03,4495.12
2021-12-02,4577.1,4504.73,4595.46,4504.73
2021-12-01,4513.04,4602.82,4652.94,4510.27
2021-11-30,4567.0,4640.25,4646.02,4560.0
2021-11-29,4655.27,4628.75,4672.95,4625.26
2021-11-26,4594.62,4664.63,4664.63,4585.43
2021-11-24,4701.46,4675.78,4702.87,4659.89
2021-11-23,4690.7,4678.48,4699.39,4652.66
2021-11-22,4682.94,4712.0,4743.83,4682.17
2021-11-19,4697.96,4708.44,4717.75,4694.22
2021-11-18,4704.54,4700.72,4708.8,4672.78
2021-11-17,4688.67,4701.5,4701.5,4684.41
2021-11-16,4700.9,4679.42,4714.95,4679.42
2021-11-15,4682.8,4689.3,4697.42,4672.86
2021-11-12,4682.85,4655.24,4688.47,4650.77
2021-11-11,4649.27,4659.39,4664.55,4648.31
2021-11-10,4646.71,4670.26,4684.85,4630.86
2021-11-09,4685.25,4707.25,4708.53,4670.87
2021-11-08,4701.7,4701.48,4714.92,4694.39
2021-11-05,4697.53,4699.26,4718.5,4681.32
2021-11-04,4680.06,4662.93,4683.0,4662.59
2021-11-03,4660.57,4630.65,4663.46,4621.19
2021-11-02,4630.65,4613.34,4635.15,4613.34
2021-11-01,4613.67,4610.62,4620.34,4595.06
2021-10-29,4605.38,4572.87,4608.08,4567.59
2021-10-28,4596.42,4562.84,4597.55,4562.84
2021-10-27,4551.68,4580.22,4584.57,4551.66
2021-10-26,4574.79,4578.69,4598.53,4569.17
2021-10-25,4566.48,4553.69,4572.62,4537.36
2021-10-22,4544.9,4546.12,4559.67,4524.0
2021-10-21,4549.78,4532.24,4551.44,4526.89
2021-10-20,4536.19,4524.42,4540.87,4524.4
2021-10-19,4519.63,4497.34,4520.4,4496.41
2021-10-18,4486.46,4463.72,4488.75,4447.47
2021-10-15,4471.37,4447.69,4475.82,4447.69
2021-10-14,4438.26,4386.75,4439.73,4386.75
2021-10-13,4363.8,4358.01,4372.87,4329.92
2021-10-12,4350.65,4368.31,4374.89,4342.09
2021-10-11,4361.19,4385.44,4415.88,4360.59
2021-10-08,4391.34,4406.51,4412.02,4386.22
2021-10-07,4399.76,4383.73,4429.97,4383.73
2021-10-06,4363.55,4319.57,4365.57,4290.49
2021-10-05,4345.72,4309.87,4369.23,4309.87
2021-10-04,4300.46,4348.84,4355.51,4278.94
2021-10-01,4357.04,4317.16,4375.19,4288.52
2021-09-30,4307.54,4370.67,4382.55,4306.24
2021-09-29,4359.46,4362.41,4385.57,4355.08
2021-09-28,4352.63,4419.54,4419.54,4346.33
2021-09-27,4443.11,4442.12,4457.3,4436.19
2021-09-24,4455.48,4438.04,4463.12,4430.27
2021-09-23,4448.98,4406.75,4465.4,4406.75
2021-09-22,4395.64,4367.43,4416.75,4367.43
2021-09-21,4354.19,4374.45,4394.87,4347.96
2021-09-20,4357.73,4402.95,4402.95,4305.91
2021-09-17,4432.99,4469.74,4471.52,4427.76
2021-09-16,4473.75,4477.09,4485.87,4443.8
2021-09-15,4480.7,4447.49,4486.87,4438.37
2021-09-14,4443.05,4479.33,4485.68,4435.46
2021-09-13,4468.73,4474.81,4492.99,4445.7
2021-09-10,4458.58,4506.92,4520.47,4457.66
2021-09-09,4493.28,4513.02,4529.9,4492.07
2021-09-08,4514.07,4518.09,4521.79,4493.95
2021-09-07,4520.03,4535.38,4535.38,4513.0
2021-09-03,4535.43,4532.42,4541.45,4521.3
2021-09-02,4536.95,4534.48,4545.85,4524.66
2021-09-01,4524.09,4528.8,4537.11,4522.02
2021-08-31,4522.68,4529.75,4531.39,4515.8
2021-08-30,4528.79,4513.76,4537.36,4513.76
2021-08-27,4509.37,4474.1,4513.33,4474.1
2021-08-26,4470.0,4493.75,4495.9,4468.99
2021-08-25,4496.19,4490.45,4501.71,4485.66
2021-08-24,4486.23,4484.4,4492.81,4482.28
2021-08-23,4479.53,4450.29,4489.88,4450.29
2021-08-20,4441.67,4410.56,4444.35,4406.8
2021-08-19,4405.8,4382.44,4418.61,4367.73
2021-08-18,4400.27,4440.94,4454.32,4397.59
2021-08-17,4448.08,4462.12,4462.12,4417.83
2021-08-16,4479.71,4461.65,4480.26,4437.66
2021-08-13,4468.0,4464.84,4468.37,4460.82
2021-08-12,4460.83,4446.08,4461.77,4435.96
2021-08-11,4447.7,4442.18,4449.44,4436.42
2021-08-10,4436.75,4435.79,4445.21,4430.03
2021-08-09,4432.35,4437.77,4439.39,4424.74
2021-08-06,4436.52,4429.07,4440.82,4429.07
2021-08-05,4429.1,4408.86,4429.76,4408.86
2021-08-04,4402.66,4415.95,4416.17,4400.23
2021-08-03,4423.15,4392.74,4423.79,4373.0
2021-08-02,4387.16,4406.86,4422.18,4384.81
2021-07-30,4395.26,4395.12,4412.25,4389.65
2021-07-29,4419.15,4403.59,4429.97,4403.59
2021-07-28,4400.64,4402.95,4415.47,4387.01
2021-07-27,4401.46,4416.38,4416.38,4372.51
2021-07-26,4422.3,4409.58,4422.73,4405.45
2021-07-23,4411.79,4381.2,4415.18,4381.2
2021-07-22,4367.48,4361.27,4369.87,4350.06
2021-07-21,4358.69,4331.13,4359.7,4331.13
2021-07-20,4323.06,4265.11,4336.84,4262.05
2021-07-19,4258.49,4296.4,4296.4,4233.13
2021-07-16,4327.16,4367.43,4375.09,4322.53
2021-07-15,4360.03,4369.02,4369.02,4340.7
2021-07-14,4374.3,4380.11,4393.68,4362.36
2021-07-13,4369.21,4381.07,4392.37,4366.92
2021-07-12,4384.63,4372.41,4386.68,4364.03
2021-07-09,4369.55,4329.38,4371.6,4329.38
2021-07-08,4320.82,4321.07,4330.88,4289.37
2021-07-07,4358.13,4351.01,4361.88,4329.79
2021-07-06,4343.54,4356.46,4356.46,4314.37
2021-07-02,4352.34,4326.6,4355.43,4326.6
2021-07-01,4319.94,4300.73,4320.66,4300.73
2021-06-30,4297.5,4290.65,4302.43,4287.96
2021-06-29,4291.8,4293.21,4300.52,4287.04
2021-06-28,4290.61,4284.9,4292.14,4274.67
2021-06-25,4280.7,4274.45,4286.12,4271.16
2021-06-24,4266.49,4256.97,4271.28,4256.97
2021-06-23,4241.84,4249.27,4256.6,4241.43
2021-06-22,4246.44,4224.61,4255.84,4217.27
2021-06-21,4224.79,4173.4,4226.24,4173.4
2021-06-18,4166.45,4204.78,4204.78,4164.4
2021-06-17,4221.86,4220.37,4232.29,4196.05
2021-06-16,4223.7,4248.87,4251.89,4202.45
2021-06-15,4246.59,4255.28,4257.16,4238.35
2021-06-14,4255.15,4248.31,4255.59,4234.07
2021-06-11,4247.44,4242.9,4248.38,4232.25
2021-06-10,4239.18,4228.56,4249.74,4220.34
2021-06-09,4219.55,4232.99,4237.09,4218.74
2021-06-08,4227.26,4233.81,4236.74,4208.41
2021-06-07,4226.52,4229.34,4232.34,4215.66
2021-06-04,4229.89,4206.05,4233.45,4206.05
2021-06-03,4192.85,4191.43,4204.39,4167.93
2021-06-02,4208.12,4206.82,4217.37,4198.27
2021-06-01,4202.04,4216.52,4234.12,4197.59
2021-05-28,4204.11,4210.77,4218.36,4203.57
2021-05-27,4200.88,4201.94,4213.38,4197.78
2021-05-26,4195.99,4191.59,4202.61,4184.11
2021-05-25,4188.13,4205.94,4213.42,4182.52
2021-05-24,4197.05,4170.16,4209.52,4170.16
2021-05-21,4155.86,4168.61,4188.72,4151.72
2021-05-20,4159.12,4121.97,4172.8,4121.97
2021-05-19,4115.68,4098.45,4116.93,4061.41
2021-05-18,4127.83,4165.94,4169.15,4125.99
2021-05-17,4163.29,4169.92,4171.92,4142.69
2021-05-14,4173.85,4129.58,4183.13,4129.58
2021-05-13,4112.5,4074.99,4131.58,4074.99
2021-05-12,4063.04,4130.55,4134.73,4056.88
2021-05-11,4152.1,4150.34,4162.04,4111.53
2021-05-10,4188.43,4228.29,4236.39,4188.13
2021-05-07,4232.6,4210.34,4238.04,4201.64
2021-05-06,4201.62,4169.14,4202.7,4147.33
2021-05-05,4167.59,4177.06,4187.72,4160.94
2021-05-04,4164.66,4179.04,4179.04,4128.59
2021-05-03,4192.66,4191.98,4209.39,4188.03
2021-04-30,4181.17,4198.1,4198.1,4174.85
2021-04-29,4211.47,4206.14,4218.78,4176.81
2021-04-28,4183.18,4185.14,4201.53,4181.78
2021-04-27,4186.72,4188.25,4193.35,4176.22
2021-04-26,4187.62,4185.03,4194.19,4182.36
2021-04-23,4180.17,4138.78,4194.17,4138.78
2021-04-22,4134.98,4170.46,4179.57,4123.69
2021-04-21,4173.42,4128.42,4175.02,4126.35
2021-04-20,4134.94,4159.18,4159.18,4118.38
2021-04-19,4163.26,4179.8,4180.81,4150.47
2021-04-16,4185.47,4174.14,4191.31,4170.75
2021-04-15,4170.42,4139.76,4173.49,4139.76
2021-04-14,4124.66,4143.25,4151.69,4120.87
2021-04-13,4141.59,4130.1,4148.0,4124.43
2021-04-12,4127.99,4124.71,4131.76,4114.82
2021-04-09,4128.8,4096.11,4129.48,4095.51
2021-04-08,4097.17,4089.95,4098.19,4082.54
2021-04-07,4079.95,4074.29,4083.13,4068.31
2021-04-06,4073.94,4075.57,4086.23,4068.14
2021-04-05,4077.91,4034.44,4083.42,4034.44
2021-04-01,4019.87,3992.78,4020.63,3992.78
2021-03-31,3972.89,3967.25,3994.41,3966.98
2021-03-30,3958.55,3963.34,3968.01,3944.35
2021-03-29,3971.09,3969.31,3981.83,3943.25
2021-03-26,3974.54,3917.12,3978.19,3917.12
2021-03-25,3909.52,3879.34,3919.54,3853.5
2021-03-24,3889.14,3919.93,3942.08,3889.07
2021-03-23,3910.52,3937.6,3949.13,3901.57
2021-03-22,3940.59,3916.48,3955.31,3914.16
2021-03-19,3913.1,3913.14,3930.12,3886.75
2021-03-18,3915.46,3953.5,3969.62,3910.86
2021-03-17,3974.12,3949.57,3983.87,3935.74
2021-03-16,3962.71,3973.59,3981.04,3953.44
2021-03-15,3968.94,3942.96,3970.08,3923.54
2021-03-12,3943.34,3924.52,3944.99,3915.21
2021-03-11,3939.34,3915.54,3960.27,3915.54
2021-03-10,3898.81,3891.99,3917.35,3885.73
2021-03-09,3875.44,3851.93,3903.76,3851.93
2021-03-08,3821.35,3844.39,3881.06,3819.25
2021-03-05,3841.94,3793.58,3851.69,3730.19
2021-03-04,3768.47,3818.53,3843.67,3723.34
2021-03-03,3819.72,3863.99,3874.47,3818.86
2021-03-02,3870.29,3903.64,3906.41,3868.57
2021-03-01,3901.82,3842.51,3914.5,3842.51
2021-02-26,3811.15,3839.66,3861.08,3789.54
2021-02-25,3829.34,3915.8,3925.02,3814.04
2021-02-24,3925.43,3873.71,3928.65,3859.6
2021-02-23,3881.37,3857.07,3895.98,3805.59
2021-02-22,3876.5,3885.55,3902.92,3874.71
2021-02-19,3906.71,3921.16,3930.41,3903.07
2021-02-18,3913.97,3915.86,3921.98,3885.03
2021-02-17,3931.33,3918.5,3933.61,3900.43
2021-02-16,3932.59,3939.61,3950.43,3923.85
2021-02-12,3934.83,3911.65,3937.23,3905.78
2021-02-11,3916.38,3916.4,3925.99,3890.39
2021-02-10,3909.88,3920.78,3931.5,3884.94
2021-02-09,3911.23,3910.49,3918.35,3902.64
2021-02-08,3915.59,3892.59,3915.77,3892.59
2021-02-05,3886.83,3878.3,3894.56,3874.93
2021-02-04,3871.74,3836.66,3872.42,3836.66
2021-02-03,3830.17,3840.27,3847.51,3816.68
2021-02-02,3826.31,3791.84,3843.09,3791.84
2021-02-01,3773.86,3731.17,3784.32,3725.62
2021-01-29,3714.24,3778.05,3778.05,3694.12
2021-01-28,3787.38,3755.75,3830.5,3755.75
2021-01-27,3750.77,3836.83,3836.83,3732.48
2021-01-26,3849.62,3862.96,3870.9,3847.78
2021-01-25,3855.36,3851.68,3859.23,3797.16
2021-01-22,3841.47,3844.24,3852.31,3830.41
2021-01-21,3853.07,3857.46,3861.45,3845.05
2021-01-20,3851.85,3816.22,3859.75,3816.22
2021-01-19,3798.91,3781.88,3804.53,3780.37
2021-01-15,3768.25,3788.73,3788.73,3749.62
2021-01-14,3795.54,3814.98,3823.6,3792.86
2021-01-13,3809.84,3802.23,3820.96,3791.5
2021-01-12,3801.19,3801.62,3810.78,3776.51
2021-01-11,3799.61,3803.14,3817.86,3789.02
2021-01-08,3824.68,3815.05,3826.69,3783.6
2021-01-07,3803.79,3764.71,3811.55,3764.71
2021-01-06,3748.14,3712.2,3783.04,3705.34
2021-01-05,3726.86,3698.02,3737.83,3695.07
2021-01-04,3700.65,3764.61,3769.99,3662.71
2020-12-31,3756.07,3733.27,3760.2,3726.88
2020-12-30,3732.04,3736.19,3744.63,3730.21
2020-12-29,3727.04,3750.01,3756.12,3723.31
2020-12-28,3735.36,3723.03,3740.51,3723.03
2020-12-24,3703.06,3694.03,3703.82,3689.32
2020-12-23,3690.01,3693.42,3711.24,3689.28
2020-12-22,3687.26,3698.08,3698.26,3676.16
2020-12-21,3694.92,3684.28,3702.9,3636.48
2020-12-18,3709.41,3722.39,3726.7,3685.84
2020-12-17,3722.48,3713.65,3725.12,3710.87
2020-12-16,3701.17,3696.25,3711.27,3688.57
2020-12-15,3694.62,3666.41,3695.29,3659.62
2020-12-14,3647.49,3675.27,3697.61,3645.84
2020-12-11,3663.46,3656.08,3665.91,3633.4
2020-12-10,3668.1,3659.13,3678.49,3645.18
2020-12-09,3672.82,3705.98,3712.39,3660.54
2020-12-08,3702.25,3683.05,3708.45,3678.83
2020-12-07,3691.96,3694.73,3697.41,3678.88
2020-12-04,3699.12,3670.94,3699.2,3670.94
2020-12-03,3666.72,3668.28,3682.73,3657.17
2020-12-02,3669.01,3653.78,3670.96,3644.84
2020-12-01,3662.45,3645.87,3678.45,3645.87
2020-11-30,3621.63,3634.18,3634.18,3594.39
2020-11-27,3638.35,3638.55,3644.31,3629.33
2020-11-25,3629.65,3635.5,3635.5,3617.76
2020-11-24,3635.41,3594.52,3642.31,3594.52
2020-11-23,3577.59,3566.82,3589.81,3552.77
2020-11-20,3557.54,3579.31,3581.23,3556.85
2020-11-19,3581.87,3559.41,3585.22,3543.84
2020-11-18,3567.79,3612.09,3619.09,3567.33
2020-11-17,3609.53,3610.31,3623.11,3588.68
2020-11-16,3626.91,3600.16,3628.51,3600.16
2020-11-13,3585.15,3552.57,3593.66,3552.57
2020-11-12,3537.01,3562.67,3569.02,3518.58
2020-11-11,3572.66,3563.22,3581.16,3557.0
2020-11-10,3545.53,3543.26,3557.22,3511.91
2020-11-09,3550.5,3583.04,3645.99,3547.48
2020-11-06,3509.44,3508.34,3521.58,3484.34
2020-11-05,3510.45,3485.74,3529.05,3485.74
2020-11-04,3443.44,3406.46,3486.25,3405.17
2020-11-03,3369.02,3336.25,3389.49,3336.25
2020-11-02,3310.24,3296.2,3330.14,3279.74
2020-10-30,3269.96,3293.59,3304.93,3233.94
2020-10-29,3310.11,3277.17,3341.05,3259.82
2020-10-28,3271.03,3342.48,3342.48,3268.89
2020-10-27,3390.68,3403.15,3409.51,3388.71
2020-10-26,3400.97,3441.42,3441.42,3364.86
2020-10-23,3465.39,3464.9,3466.46,3440.45
2020-10-22,3453.49,3438.5,3460.53,3415.34
2020-10-21,3435.56,3439.91,3464.86,3433.06
2020-10-20,3443.12,3439.38,3476.93,3435.65
2020-10-19,3426.92,3493.66,3502.42,3419.93
2020-10-16,3483.81,3493.5,3515.76,3480.45
2020-10-15,3483.34,3453.72,3489.08,3440.89
2020-10-14,3488.67,3515.47,3527.94,3480.55
2020-10-13,3511.93,3534.01,3534.01,3500.86
2020-10-12,3534.22,3500.02,3549.85,3499.61
2020-10-09,3477.13,3459.67,3482.34,3458.07
2020-10-08,3446.83,3434.28,3447.28,3428.15
2020-10-07,3419.45,3384.56,3426.26,3384.56
2020-10-06,3360.95,3408.74,3431.56,3354.54
2020-10-05,3408.63,3367.27,3409.57,3367.27
2020-10-02,3348.44,3338.94,3369.1,3323.69
2020-10-01,3380.8,3385.87,3397.18,3361.39
2020-09-30,3363.0,3341.21,3393.56,3340.47
2020-09-29,3335.47,3350.92,3357.92,3327.54
2020-09-28,3351.6,3333.9,3360.74,3332.91
2020-09-25,3298.46,3236.66,3306.88,3228.44
2020-09-24,3246.59,3226.14,3278.7,3209.45
2020-09-23,3236.92,3320.11,3323.35,3232.57
2020-09-22,3315.57,3295.75,3320.31,3270.95
2020-09-21,3281.06,3285.57,3285.57,3229.1
2020-09-18,3319.47,3357.38,3362.27,3292.4
2020-09-17,3357.01,3346.86,3375.17,3328.82
2020-09-16,3385.49,3411.23,3428.92,3384.45
2020-09-15,3401.2,3407.73,3419.48,3389.25
2020-09-14,3383.54,3363.56,3402.93,3363.56
2020-09-11,3340.97,3352.7,3368.95,3310.47
2020-09-10,3339.19,3412.56,3425.55,3329.25
2020-09-09,3398.96,3369.82,3424.77,3366.84
2020-09-08,3331.84,3371.88,3379.97,3329.27
2020-09-04,3426.96,3453.6,3479.15,3349.63
2020-09-03,3455.06,3564.74,3564.85,3427.41
2020-09-02,3580.84,3543.76,3588.11,3535.23
2020-09-01,3526.65,3507.44,3528.03,3494.6
2020-08-31,3500.31,3509.73,3514.77,3493.25
2020-08-28,3508.01,3494.69,3509.23,3484.32
2020-08-27,3484.55,3485.14,3501.38,3468.35
2020-08-26,3478.73,3449.97,3481.07,3444.15
2020-08-25,3443.62,3435.95,3444.21,3425.84
2020-08-24,3431.28,3418.09,3432.09,3413.13
2020-08-21,3397.16,3386.01,3399.96,3379.31
2020-08-20,3385.51,3360.48,3390.8,3354.69
2020-08-19,3374.85,3392.51,3399.54,3369.66
2020-08-18,3389.78,3387.04,3395.06,3370.15
2020-08-17,3381.99,3380.86,3387.59,3379.22
2020-08-14,3372.85,3368.66,3378.51,3361.64
2020-08-13,3373.43,3372.95,3387.24,3363.35
2020-08-12,3380.35,3355.46,3387.89,3355.46
2020-08-11,3333.69,3370.34,3381.01,3326.44
2020-08-10,3360.47,3356.04,3363.29,3335.44
2020-08-07,3351.28,3340.05,3352.54,3328.72
2020-08-06,3349.16,3323.17,3351.03,3318.14
2020-08-05,3327.77,3317.37,3330.77,3317.37
2020-08-04,3306.51,3296.6,3306.84,3286.37
2020-08-03,3294.61,3288.26,3302.73,3284.53
2020-07-31,3271.12,3270.45,3272.17,3220.26
2020-07-30,3246.22,3231.76,3250.92,3204.13
2020-07-29,3258.44,3227.22,3264.74,3227.22
2020-07-28,3218.44,3234.27,3243.72,3216.17
2020-07-27,3239.41,3219.84,3241.43,3214.25
2020-07-24,3215.63,3218.58,3227.26,3200.05
2020-07-23,3235.66,3271.64,3279.99,3222.66
2020-07-22,3276.02,3254.86,3279.32,3253.1
2020-07-21,3257.3,3268.52,3277.29,3247.77
2020-07-20,3251.84,3224.29,3258.61,3215.16
2020-07-17,3224.73,3224.21,3233.52,3205.65
2020-07-16,3215.57,3208.36,3220.39,3198.59
2020-07-15,3226.56,3225.98,3238.28,3200.76
2020-07-14,3197.52,3141.11,3200.95,3127.66
2020-07-13,3155.22,3205.08,3235.32,3149.43
2020-07-10,3185.04,3152.47,3186.82,3136.22
2020-07-09,3152.05,3176.17,3179.78,3115.7
2020-07-08,3169.94,3153.07,3171.8,3136.53
2020-07-07,3145.32,3166.44,3184.15,3142.93
2020-07-06,3179.72,3155.29,3182.59,3155.29
2020-07-02,3130.01,3143.64,3165.81,3124.52
2020-07-01,3115.86,3105.92,3128.44,3101.17
2020-06-30,3100.29,3050.2,3111.51,3047.83
2020-06-29,3053.24,3018.59,3053.89,2999.74
2020-06-26,3009.05,3073.2,3073.73,3004.63
2020-06-25,3083.76,3046.6,3086.25,3024.01
2020-06-24,3050.33,3114.4,3115.01,3032.13
2020-06-23,3131.29,3138.7,3154.9,3127.12
2020-06-22,3117.86,3094.42,3120.92,3079.39
2020-06-19,3097.74,3140.29,3155.53,3083.11
2020-06-18,3115.34,3101.64,3120.0,3093.51
2020-06-17,3113.49,3136.13,3141.16,3108.03
2020-06-16,3124.74,3131.0,3153.45,3076.06
2020-06-15,3066.59,2993.76,3079.76,2965.66
2020-06-12,3041.31,3071.04,3088.42,2984.47
2020-06-11,3002.1,3123.53,3123.53,2999.49
2020-06-10,3190.14,3213.42,3223.27,3181.49
2020-06-09,3207.18,3213.32,3222.71,3193.11
2020-06-08,3232.39,3199.92,3233.13,3196.0
2020-06-05,3193.93,3163.84,3211.72,3163.84
2020-06-04,3112.35,3111.56,3128.91,3090.41
2020-06-03,3122.87,3098.9,3130.94,3098.9
2020-06-02,3080.82,3064.78,3081.07,3051.64
2020-06-01,3055.73,3038.78,3062.18,3031.54
2020-05-29,3044.31,3025.17,3049.17,2998.61
2020-05-28,3029.73,3046.61,3068.67,3023.4
2020-05-27,3036.13,3015.65,3036.25,2969.75
2020-05-26,2991.77,3004.08,3021.72,2988.17
2020-05-22,2955.45,2948.05,2956.76,2933.59
2020-05-21,2948.51,2969.95,2978.5,2938.57
2020-05-20,2971.61,2953.63,2980.29,2953.63
2020-05-19,2922.94,2948.59,2964.21,2922.35
2020-05-18,2953.91,2913.86,2968.09,2913.86
2020-05-15,2863.7,2829.95,2865.01,2816.78
2020-05-14,2852.5,2794.54,2852.8,2766.64
2020-05-13,2820.0,2865.86,2874.14,2793.15
2020-05-12,2870.12,2939.5,2945.82,2869.59
2020-05-11,2930.32,2915.46,2944.25,2903.44
2020-05-08,2929.8,2908.83,2932.16,2902.88
2020-05-07,2881.19,2878.26,2901.92,2876.48
2020-05-06,2848.42,2883.14,2891.11,2847.65
2020-05-05,2868.44,2868.88,2898.23,2863.55
2020-05-04,2842.74,2815.01,2844.24,2797.85
2020-05-01,2830.71,2869.09,2869.09,2821.61
2020-04-30,2912.43,2930.91,2930.91,2892.47
2020-04-29,2939.51,2918.46,2954.86,2912.16
2020-04-28,2863.39,2909.96,2921.15,2860.71
2020-04-27,2878.48,2854.65,2887.72,2852.89
2020-04-24,2836.74,2812.64,2842.71,2791.76
2020-04-23,2797.8,2810.42,2844.9,2794.26
2020-04-22,2799.31,2787.89,2815.1,2775.95
2020-04-21,2736.56,2784.81,2785.54,2727.1
2020-04-20,2823.16,2845.62,2868.98,2820.43
2020-04-17,2874.56,2842.43,2879.22,2830.88
2020-04-16,2799.55,2799.34,2806.51,2764.32
2020-04-15,2783.36,2795.64,2801.88,2761.54
2020-04-14,2846.06,2805.1,2851.85,2805.1
2020-04-13,2761.63,2782.46,2782.46,2721.17
2020-04-09,2789.82,2776.99,2818.57,2762.36
2020-04-08,2749.98,2685.0,2760.75,2663.3
2020-04-07,2659.41,2738.65,2756.89,2657.67
2020-04-06,2663.68,2578.28,2676.85,2574.57
2020-04-03,2488.65,2514.92,2538.18,2459.96
2020-04-02,2526.9,2458.54,2533.22,2455.79
2020-04-01,2470.5,2498.08,2522.75,2447.49
2020-03-31,2584.59,2614.69,2641.39,2571.15
2020-03-30,2626.65,2558.98,2631.8,2545.28
2020-03-27,2541.47,2555.87,2615.91,2520.02
2020-03-26,2630.07,2501.29,2637.01,2500.72
2020-03-25,2475.56,2457.77,2571.42,2407.53
2020-03-24,2447.33,2344.44,2449.71,2344.44
2020-03-23,2237.4,2290.71,2300.73,2191.86
2020-03-20,2304.92,2431.94,2453.01,2295.56
2020-03-19,2409.39,2393.48,2466.97,2319.78
2020-03-18,2398.1,2436.5,2453.57,2280.52
2020-03-17,2529.19,2425.66,2553.93,2367.04
2020-03-16,2386.13,2508.59,2562.98,2380.94
2020-03-13,2711.02,2569.99,2711.33,2492.37
2020-03-12,2480.64,2630.86,2660.95,2478.86
2020-03-11,2741.38,2825.6,2825.6,2707.22
2020-03-10,2882.23,2813.48,2882.59,2734.0
2020-03-09,2746.56,2863.89,2863.89,2734.43
2020-03-06,2972.37,2954.2,2985.93,2901.54
2020-03-05,3023.94,3075.7,3083.04,2999.83
2020-03-04,3130.12,3045.75,3130.97,3034.38
2020-03-03,3003.37,3096.46,3136.72,2976.63
2020-03-02,3090.23,2974.28,3090.96,2945.19
2020-02-28,2954.22,2916.9,2959.72,2855.84
2020-02-27,2978.76,3062.54,3097.07,2977.39
2020-02-26,3116.39,3139.9,3182.51,3108.99
2020-02-25,3128.21,3238.94,3246.99,3118.77
2020-02-24,3225.89,3257.61,3259.81,3214.65
2020-02-21,3337.75,3360.5,3360.76,3328.45
2020-02-20,3373.23,3380.45,3389.15,3341.02
2020-02-19,3386.15,3380.39,3393.52,3378.83
2020-02-18,3370.29,3369.04,3375.01,3355.61
2020-02-14,3380.16,3378.08,3380.69,3366.15
2020-02-13,3373.94,3365.9,3385.09,3360.52
2020-02-12,3379.45,3370.5,3381.47,3369.72
2020-02-11,3357.75,3365.87,3375.63,3352.72
